display_name,version,kind,code_count,trigger_count,codes_sha256
Malaria Additional Context Specimen Source Codes,2.0.0,acg,1,0,dac0c2aca13a00e9
Malaria Additional Context Specimen Source Codes,3.0.0,acg,1,0,dac0c2aca13a00e9
Malaria Additional Context Specimen Source Codes,4.0.0,acg,1,0,dac0c2aca13a00e9
Malaria Additional Context Specimen Source Codes,5.0.0,acg,1,0,dac0c2aca13a00e9
Malaria Additional Context Specimen Source Codes,6.0.0,acg,1,0,dac0c2aca13a00e9
Malaria Additional Context Specimen Source Codes,7.0.0,acg,1,0,dac0c2aca13a00e9
Malaria Additional Context Symptom Codes,2.0.0,acg,29,0,1b4707e0d24eceb5
Malaria Additional Context Symptom Codes,3.0.0,acg,29,0,1b4707e0d24eceb5
Malaria Additional Context Symptom Codes,4.0.0,acg,29,0,1b4707e0d24eceb5
Malaria Additional Context Symptom Codes,5.0.0,acg,29,0,1b4707e0d24eceb5
Malaria Additional Context Symptom Codes,6.0.0,acg,29,0,1b4707e0d24eceb5
Malaria Additional Context Symptom Codes,7.0.0,acg,29,0,1b4707e0d24eceb5
Malaria Reporting Specification Grouper,20241008,rsg,701,165,23f5dcf69f8448e2
Malaria Reporting Specification Grouper,20250328,rsg,707,165,49af77ee1be4bbf2
Malaria Reporting Specification Grouper,20250829,rsg,698,167,49712a2cdbcb5fa6
Malaria Reporting Specification Grouper,20250829,rsg,698,167,49712a2cdbcb5fa6
Malaria Reporting Specification Grouper,20250829,rsg,698,167,49712a2cdbcb5fa6
Malaria Reporting Specification Grouper,20260327,rsg,703,167,a41902a6362251af
Malaria Reporting Specification Grouper,20260731,rsg,703,167,a41902a6362251af
Measles Additional Context Clinical Lab Result Codes,6.0.0,acg,173,2,db02c1cb424e426d
Measles Additional Context Clinical Lab Result Codes,7.0.0,acg,173,2,db02c1cb424e426d
Measles Additional Context Diagnosis Codes,6.0.0,acg,618,5,95fb2b631223e608
Measles Additional Context Diagnosis Codes,7.0.0,acg,618,5,95fb2b631223e608
Measles Additional Context Immunization Codes,2.0.0,acg,45,0,2524195f5ca3e662
Measles Additional Context Immunization Codes,3.0.0,acg,45,0,2524195f5ca3e662
Measles Additional Context Immunization Codes,4.0.0,acg,42,0,5072443bc6b713db
Measles Additional Context Immunization Codes,5.0.0,acg,42,0,5072443bc6b713db
Measles Additional Context Immunization Codes,6.0.0,acg,45,0,2524195f5ca3e662
Measles Additional Context Immunization Codes,7.0.0,acg,45,0,2524195f5ca3e662
Measles Additional Context Medication Codes,2.0.0,acg,287,0,5aa109122a2cb97c
Measles Additional Context Medication Codes,3.0.0,acg,287,0,5aa109122a2cb97c
Measles Additional Context Medication Codes,4.0.0,acg,274,0,6a6e58245781874f
Measles Additional Context Medication Codes,5.0.0,acg,274,0,6a6e58245781874f
Measles Additional Context Medication Codes,6.0.0,acg,287,0,5aa109122a2cb97c
Measles Additional Context Medication Codes,7.0.0,acg,287,0,5aa109122a2cb97c
Measles Additional Context Symptom Codes,6.0.0,acg,1250,3,a63c4b9cfef8d685
Measles Additional Context Symptom Codes,7.0.0,acg,1272,4,e668b8b931689c3c
Measles Reporting Specification Grouper,20241008,rsg,613,124,9243cf076f740a16
Measles Reporting Specification Grouper,20250328,rsg,730,124,1e5565d644ee4a33
Measles Reporting Specification Grouper,20250829,rsg,730,124,1e5565d644ee4a33
Measles Reporting Specification Grouper,20250829,rsg,730,124,1e5565d644ee4a33
Measles Reporting Specification Grouper,20250829,rsg,730,124,1e5565d644ee4a33
Measles Reporting Specification Grouper,20260327,rsg,761,124,a929e450f0f4b759
Measles Reporting Specification Grouper,20260731,rsg,768,131,af5719989976bca3
Medium-chain Acyl-CoA Dehydrogenase Deficiency Reporting Specification Grouper,20250829,rsg,81,4,68f4cfb7e3e1344e
Medium-chain Acyl-CoA Dehydrogenase Deficiency Reporting Specification Grouper,20250829,rsg,81,4,68f4cfb7e3e1344e
Medium-chain Acyl-CoA Dehydrogenase Deficiency Reporting Specification Grouper,20250829,rsg,81,4,68f4cfb7e3e1344e
Medium-chain Acyl-CoA Dehydrogenase Deficiency Reporting Specification Grouper,20260327,rsg,46,4,9b954fddd5b57973
Medium-chain Acyl-CoA Dehydrogenase Deficiency Reporting Specification Grouper,20260731,rsg,46,4,9b954fddd5b57973
Melioidosis Reporting Specification Grouper,20241008,rsg,1120,13,d02f688a396c9f24
Melioidosis Reporting Specification Grouper,20250328,rsg,1140,13,2ddcf7c1ccebdcae
Melioidosis Reporting Specification Grouper,20250829,rsg,1163,13,c33b7427dfb17b52
Melioidosis Reporting Specification Grouper,20250829,rsg,1163,13,c33b7427dfb17b52
Melioidosis Reporting Specification Grouper,20250829,rsg,1163,13,c33b7427dfb17b52
Melioidosis Reporting Specification Grouper,20260327,rsg,1170,16,0b20c3a7534f703a
Melioidosis Reporting Specification Grouper,20260731,rsg,1180,16,2c05f9f77207834d
Meningitis Reporting Specification Grouper,20241008,rsg,1772,1170,9cea2f2bcae6ad94
Meningitis Reporting Specification Grouper,20250328,rsg,1920,1299,00358ae9f873cba4
Meningitis Reporting Specification Grouper,20250829,rsg,1921,1299,e73c7131d2444515
Meningitis Reporting Specification Grouper,20250829,rsg,1921,1299,e73c7131d2444515
Meningitis Reporting Specification Grouper,20250829,rsg,1921,1299,e73c7131d2444515
Meningitis Reporting Specification Grouper,20260327,rsg,1924,1299,b660b36500b3c82a
Meningitis Reporting Specification Grouper,20260731,rsg,1924,1299,b660b36500b3c82a
Meningococcal Disease Additional Context Clinical Lab Result Codes,6.0.0,acg,28,0,ae600ee962275c0d
Meningococcal Disease Additional Context Clinical Lab Result Codes,7.0.0,acg,28,0,ae600ee962275c0d
Meningococcal Disease Additional Context Diagnosis Codes,6.0.0,acg,9963,4,af965e7808607bba
Meningococcal Disease Additional Context Diagnosis Codes,7.0.0,acg,9963,4,af965e7808607bba
Meningococcal disease Additional Context Immunization Codes,2.0.0,acg,115,0,279daec073a284a5
Meningococcal disease Additional Context Immunization Codes,3.0.0,acg,115,0,279daec073a284a5
Meningococcal disease Additional Context Immunization Codes,4.0.0,acg,78,0,89cd89a1c85ba913
Meningococcal disease Additional Context Immunization Codes,5.0.0,acg,78,0,89cd89a1c85ba913
Meningococcal disease Additional Context Immunization Codes,6.0.0,acg,115,0,279daec073a284a5
Meningococcal disease Additional Context Immunization Codes,7.0.0,acg,115,0,279daec073a284a5
Meningococcal disease Additional Context Medication Codes,2.0.0,acg,1729,0,63cbff73b9a578dd
Meningococcal disease Additional Context Medication Codes,3.0.0,acg,1729,0,63cbff73b9a578dd
Meningococcal disease Additional Context Medication Codes,4.0.0,acg,1619,0,552e6f5f42ce8512
Meningococcal disease Additional Context Medication Codes,5.0.0,acg,1619,0,552e6f5f42ce8512
Meningococcal disease Additional Context Medication Codes,6.0.0,acg,6970,0,835fbca025e39429
Meningococcal disease Additional Context Medication Codes,7.0.0,acg,6970,0,835fbca025e39429
Meningococcal disease Additional Context Symptom Codes,2.0.0,acg,11,0,fc6da817fa189c51
Meningococcal disease Additional Context Symptom Codes,3.0.0,acg,11,0,fc6da817fa189c51
Meningococcal disease Additional Context Symptom Codes,4.0.0,acg,11,0,fc6da817fa189c51
Meningococcal disease Additional Context Symptom Codes,5.0.0,acg,11,0,fc6da817fa189c51
Meningococcal disease Additional Context Symptom Codes,6.0.0,acg,2197,3,de8be9ef8ba036ac
Meningococcal disease Additional Context Symptom Codes,7.0.0,acg,2186,3,1d01908e0db50297
Meningococcal disease Reporting Specification Grouper,20241008,rsg,1032,181,52963a78937eba3d
Meningococcal disease Reporting Specification Grouper,20250328,rsg,1053,181,8c8c591c7292b4c6
Meningococcal disease Reporting Specification Grouper,20250829,rsg,1057,184,74e89287e12ee1c0
Meningococcal disease Reporting Specification Grouper,20250829,rsg,1057,184,74e89287e12ee1c0
Meningococcal disease Reporting Specification Grouper,20250829,rsg,1057,184,74e89287e12ee1c0
Meningococcal disease Reporting Specification Grouper,20260327,rsg,1060,184,c37daf002b5b2824
Meningococcal disease Reporting Specification Grouper,20260731,rsg,1058,191,1b33c1770ea64c8e
Mercury Exposure and Toxicity Reporting Specification Grouper,20241008,rsg,117,35,e33a8570ab18c7e3
Mercury Exposure and Toxicity Reporting Specification Grouper,20250328,rsg,119,37,ef7413d477217345
Mercury Exposure and Toxicity Reporting Specification Grouper,20250829,rsg,121,37,ab8dc1043431e7cc
Mercury Exposure and Toxicity Reporting Specification Grouper,20250829,rsg,121,37,ab8dc1043431e7cc
Mercury Exposure and Toxicity Reporting Specification Grouper,20250829,rsg,121,37,ab8dc1043431e7cc
Mercury Exposure and Toxicity Reporting Specification Grouper,20260327,rsg,116,37,049c3d70b7a6b24f
Mercury Exposure and Toxicity Reporting Specification Grouper,20260731,rsg,116,37,049c3d70b7a6b24f
Methemoglobinemia Reporting Specification Grouper,20241008,rsg,36,0,f58a016e9c1297fd
Methemoglobinemia Reporting Specification Grouper,20250328,rsg,36,0,f58a016e9c1297fd
Methemoglobinemia Reporting Specification Grouper,20250829,rsg,36,0,f58a016e9c1297fd
Methemoglobinemia Reporting Specification Grouper,20250829,rsg,36,0,f58a016e9c1297fd
Methemoglobinemia Reporting Specification Grouper,20250829,rsg,36,0,f58a016e9c1297fd
Methemoglobinemia Reporting Specification Grouper,20260327,rsg,36,0,f58a016e9c1297fd
Methemoglobinemia Reporting Specification Grouper,20260731,rsg,36,0,f58a016e9c1297fd
Microphthalmia Reporting Specification Grouper,20250328,rsg,32,32,48cfe8137194c0d5
Microphthalmia Reporting Specification Grouper,20250829,rsg,32,32,48cfe8137194c0d5
Microphthalmia Reporting Specification Grouper,20250829,rsg,32,32,48cfe8137194c0d5
Microphthalmia Reporting Specification Grouper,20250829,rsg,32,32,48cfe8137194c0d5
Microphthalmia Reporting Specification Grouper,20260327,rsg,32,32,48cfe8137194c0d5
Microphthalmia Reporting Specification Grouper,20260731,rsg,32,32,48cfe8137194c0d5
Microtia Reporting Specification Grouper,20250328,rsg,10,10,86f933eb442636d1
Microtia Reporting Specification Grouper,20250829,rsg,10,10,86f933eb442636d1
Microtia Reporting Specification Grouper,20250829,rsg,10,10,86f933eb442636d1
Microtia Reporting Specification Grouper,20250829,rsg,10,10,86f933eb442636d1
Microtia Reporting Specification Grouper,20260327,rsg,10,10,86f933eb442636d1
Microtia Reporting Specification Grouper,20260731,rsg,10,10,86f933eb442636d1
Middle East Respiratory Syndrome (MERS) Additional Context Diagnosis Codes,2.0.0,acg,27,0,3503c256ed973a77
Middle East Respiratory Syndrome (MERS) Additional Context Diagnosis Codes,3.0.0,acg,27,0,3503c256ed973a77
Middle East Respiratory Syndrome (MERS) Additional Context Diagnosis Codes,4.0.0,acg,8,0,6579260997589509
Middle East Respiratory Syndrome (MERS) Additional Context Diagnosis Codes,5.0.0,acg,8,0,6579260997589509
Middle East Respiratory Syndrome (MERS) Additional Context Diagnosis Codes,6.0.0,acg,27,0,3503c256ed973a77
Middle East Respiratory Syndrome (MERS) Additional Context Diagnosis Codes,7.0.0,acg,27,0,3503c256ed973a77
Middle East Respiratory Syndrome (MERS) Additional Context Medication Codes,2.0.0,acg,614,0,ba5ab1ca2eeac8cb
Middle East Respiratory Syndrome (MERS) Additional Context Medication Codes,3.0.0,acg,614,0,ba5ab1ca2eeac8cb
Middle East Respiratory Syndrome (MERS) Additional Context Medication Codes,4.0.0,acg,527,0,1faf83fcfdfd3057
Middle East Respiratory Syndrome (MERS) Additional Context Medication Codes,5.0.0,acg,527,0,1faf83fcfdfd3057
Middle East Respiratory Syndrome (MERS) Additional Context Medication Codes,6.0.0,acg,614,0,ba5ab1ca2eeac8cb
Middle East Respiratory Syndrome (MERS) Additional Context Medication Codes,7.0.0,acg,614,0,ba5ab1ca2eeac8cb
Middle East Respiratory Syndrome (MERS) Additional Context Specimen Source Codes,2.0.0,acg,3,0,8d9741deca8ff2b8
Middle East Respiratory Syndrome (MERS) Additional Context Specimen Source Codes,3.0.0,acg,3,0,8d9741deca8ff2b8
Middle East Respiratory Syndrome (MERS) Additional Context Specimen Source Codes,4.0.0,acg,2,0,6934c0a03269854d
Middle East Respiratory Syndrome (MERS) Additional Context Specimen Source Codes,5.0.0,acg,2,0,6934c0a03269854d
Middle East Respiratory Syndrome (MERS) Additional Context Specimen Source Codes,6.0.0,acg,3,0,8d9741deca8ff2b8
Middle East Respiratory Syndrome (MERS) Additional Context Specimen Source Codes,7.0.0,acg,3,0,8d9741deca8ff2b8
Middle East Respiratory Syndrome (MERS) Additional Context Symptom Codes,2.0.0,acg,99,0,d174fd7e86fd6a64
Middle East Respiratory Syndrome (MERS) Additional Context Symptom Codes,3.0.0,acg,99,0,d174fd7e86fd6a64
Middle East Respiratory Syndrome (MERS) Additional Context Symptom Codes,4.0.0,acg,97,0,5663b165828d7682
Middle East Respiratory Syndrome (MERS) Additional Context Symptom Codes,5.0.0,acg,97,0,5663b165828d7682
Middle East Respiratory Syndrome (MERS) Additional Context Symptom Codes,6.0.0,acg,99,0,d174fd7e86fd6a64
Middle East Respiratory Syndrome (MERS) Additional Context Symptom Codes,7.0.0,acg,99,0,d174fd7e86fd6a64
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20241008,rsg,358,17,c6c37b8c8ceabf4a
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20250328,rsg,358,17,c6c37b8c8ceabf4a
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20250829,rsg,362,18,fd9063b822b6c06c
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20250829,rsg,362,18,fd9063b822b6c06c
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20250829,rsg,362,18,fd9063b822b6c06c
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20260327,rsg,364,19,41b5d68809e5bfed
Middle East Respiratory Syndrome (MERS) Reporting Specification Grouper,20260731,rsg,364,19,41b5d68809e5bfed
Motor Vehicle Injury Reporting Specification Grouper,20241008,rsg,1409,0,f2b29a485c7e670c
Motor Vehicle Injury Reporting Specification Grouper,20250328,rsg,1409,0,f2b29a485c7e670c
Motor Vehicle Injury Reporting Specification Grouper,20250829,rsg,1409,0,f2b29a485c7e670c
Motor Vehicle Injury Reporting Specification Grouper,20250829,rsg,1409,0,f2b29a485c7e670c
Motor Vehicle Injury Reporting Specification Grouper,20250829,rsg,1409,0,f2b29a485c7e670c
Motor Vehicle Injury Reporting Specification Grouper,20260327,rsg,1409,0,f2b29a485c7e670c
Motor Vehicle Injury Reporting Specification Grouper,20260731,rsg,1409,0,f2b29a485c7e670c
Mpox Additional Context Diagnosis Codes,2.0.0,acg,1,0,1d6bee27adfd9132
Mpox Additional Context Diagnosis Codes,3.0.0,acg,1,0,1d6bee27adfd9132
Mpox Additional Context Diagnosis Codes,4.0.0,acg,1,0,1d6bee27adfd9132
Mpox Additional Context Diagnosis Codes,5.0.0,acg,1,0,1d6bee27adfd9132
Mpox Additional Context Diagnosis Codes,6.0.0,acg,1,0,1d6bee27adfd9132
Mpox Additional Context Diagnosis Codes,7.0.0,acg,1,0,1d6bee27adfd9132
Mpox Additional Context Immunization Codes,2.0.0,acg,24,0,042df52d53e316ec
Mpox Additional Context Immunization Codes,3.0.0,acg,24,0,042df52d53e316ec
Mpox Additional Context Immunization Codes,4.0.0,acg,21,0,f646fc5d46cf0ae2
Mpox Additional Context Immunization Codes,5.0.0,acg,21,0,f646fc5d46cf0ae2
Mpox Additional Context Immunization Codes,6.0.0,acg,24,0,042df52d53e316ec
Mpox Additional Context Immunization Codes,7.0.0,acg,24,0,042df52d53e316ec
Mpox Additional Context Medication Codes,2.0.0,acg,63,0,34754950d5729ee8
Mpox Additional Context Medication Codes,3.0.0,acg,63,0,34754950d5729ee8
Mpox Additional Context Medication Codes,4.0.0,acg,62,0,5f3c50887e170815
Mpox Additional Context Medication Codes,5.0.0,acg,62,0,5f3c50887e170815
Mpox Additional Context Medication Codes,6.0.0,acg,63,0,34754950d5729ee8
Mpox Additional Context Medication Codes,7.0.0,acg,63,0,34754950d5729ee8
Mpox Additional Context Symptom Codes,2.0.0,acg,26,0,6e4f1ebe83b7fc04
Mpox Additional Context Symptom Codes,3.0.0,acg,26,0,6e4f1ebe83b7fc04
Mpox Additional Context Symptom Codes,4.0.0,acg,25,0,50c3077c5f22e860
Mpox Additional Context Symptom Codes,5.0.0,acg,25,0,50c3077c5f22e860
Mpox Additional Context Symptom Codes,6.0.0,acg,26,0,6e4f1ebe83b7fc04
Mpox Additional Context Symptom Codes,7.0.0,acg,26,0,6e4f1ebe83b7fc04
Mpox Reporting Specification Grouper,20241008,rsg,823,28,1a505cd72c2cdf46
Mpox Reporting Specification Grouper,20250328,rsg,851,29,2b952fa33caaae48
Mpox Reporting Specification Grouper,20250829,rsg,851,29,2b952fa33caaae48
Mpox Reporting Specification Grouper,20250829,rsg,851,29,2b952fa33caaae48
Mpox Reporting Specification Grouper,20250829,rsg,851,29,2b952fa33caaae48
Mpox Reporting Specification Grouper,20260327,rsg,857,32,cf805bf38f20c8ca
Mpox Reporting Specification Grouper,20260731,rsg,858,33,042889457b815549
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20241008,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20250328,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20250829,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20250829,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20250829,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20260327,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Adults (MIS-A) Reporting Specification Grouper,20260731,rsg,3,3,ff929324b7cc79f1
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20241008,rsg,1026,134,3a6deecccedeb26b
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20250328,rsg,1024,130,b9521543b6120000
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20250829,rsg,1054,144,ac71200b71874704
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20250829,rsg,1054,144,ac71200b71874704
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20250829,rsg,1054,144,ac71200b71874704
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20260327,rsg,1084,144,f24fcee67d82e0c4
Multisystem Inflammatory Syndrome in Children (MIS-C) Reporting Specification Grouper,20260731,rsg,1104,164,7ed3d333b95f125f
Mumps Additional Context Clinical Lab Result Codes,6.0.0,acg,74,0,ec4ccdaaa03e46e0
Mumps Additional Context Clinical Lab Result Codes,7.0.0,acg,74,0,ec4ccdaaa03e46e0
Mumps Additional Context Diagnosis Codes,6.0.0,acg,767,0,038d5d83de0990bb
Mumps Additional Context Diagnosis Codes,7.0.0,acg,767,0,038d5d83de0990bb
Mumps Additional Context Immunization Codes,2.0.0,acg,49,0,6b2dc7de8081f86c
Mumps Additional Context Immunization Codes,3.0.0,acg,49,0,6b2dc7de8081f86c
Mumps Additional Context Immunization Codes,4.0.0,acg,46,0,f5da486d11f6e040
Mumps Additional Context Immunization Codes,5.0.0,acg,46,0,f5da486d11f6e040
Mumps Additional Context Immunization Codes,6.0.0,acg,49,0,6b2dc7de8081f86c
Mumps Additional Context Immunization Codes,7.0.0,acg,49,0,6b2dc7de8081f86c
Mumps Additional Context Medication Codes,2.0.0,acg,47,0,5724028a801761de
Mumps Additional Context Medication Codes,3.0.0,acg,47,0,5724028a801761de
Mumps Additional Context Medication Codes,4.0.0,acg,36,0,67db57b889cd20cc
Mumps Additional Context Medication Codes,5.0.0,acg,36,0,67db57b889cd20cc
Mumps Additional Context Medication Codes,6.0.0,acg,47,0,5724028a801761de
Mumps Additional Context Medication Codes,7.0.0,acg,47,0,5724028a801761de
Mumps Additional Context Symptom Codes,2.0.0,acg,1,0,35b5561eb74cabc1
Mumps Additional Context Symptom Codes,3.0.0,acg,1,0,35b5561eb74cabc1
Mumps Additional Context Symptom Codes,4.0.0,acg,1,0,35b5561eb74cabc1
Mumps Additional Context Symptom Codes,5.0.0,acg,1,0,35b5561eb74cabc1
Mumps Additional Context Symptom Codes,6.0.0,acg,1315,5,4f7ab32062072adf
Mumps Additional Context Symptom Codes,7.0.0,acg,1336,5,14b362efe6b5cd46
Mumps Reporting Specification Grouper,20241008,rsg,1153,125,1788ad1052f0fe0d
Mumps Reporting Specification Grouper,20250328,rsg,1190,127,9d8ce290ba25f8ff
Mumps Reporting Specification Grouper,20250829,rsg,1190,127,9d8ce290ba25f8ff
Mumps Reporting Specification Grouper,20250829,rsg,1190,127,9d8ce290ba25f8ff
Mumps Reporting Specification Grouper,20250829,rsg,1190,127,9d8ce290ba25f8ff
Mumps Reporting Specification Grouper,20260327,rsg,1193,127,dddbb8bd99a4790d
Mumps Reporting Specification Grouper,20260731,rsg,1205,127,13271a38f27635dd
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20241008,rsg,1178,15,233671b3ee1c4390
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20250328,rsg,1185,15,5476773b10c7885f
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20250829,rsg,1185,15,5476773b10c7885f
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20250829,rsg,1185,15,5476773b10c7885f
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20250829,rsg,1185,15,5476773b10c7885f
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20260327,rsg,1193,17,8802dc3c6b2a32f9
Naegleria fowleri Primary Amebic Meningoencephalitis Reporting Specification Grouper,20260731,rsg,1206,17,52940007ae172478
Neonatal Abstinence Syndrome Reporting Specification Grouper,20241008,rsg,3746,5,319bde94658bf94c
Neonatal Abstinence Syndrome Reporting Specification Grouper,20250328,rsg,4039,5,a7a6ec66ba7198cf
Neonatal Abstinence Syndrome Reporting Specification Grouper,20250829,rsg,4040,5,1d4b149866f5153d
Neonatal Abstinence Syndrome Reporting Specification Grouper,20250829,rsg,4040,5,1d4b149866f5153d
Neonatal Abstinence Syndrome Reporting Specification Grouper,20250829,rsg,4040,5,1d4b149866f5153d
Neonatal Abstinence Syndrome Reporting Specification Grouper,20260327,rsg,4041,5,5d55d5b38af05edf
Neonatal Abstinence Syndrome Reporting Specification Grouper,20260731,rsg,4041,5,5d55d5b38af05edf
Nipah Virus Infection Reporting Specification Grouper,20241008,rsg,31,3,4bbda12449bdf857
Nipah Virus Infection Reporting Specification Grouper,20250328,rsg,35,3,d6c7e337c3f75213
Nipah Virus Infection Reporting Specification Grouper,20250829,rsg,35,3,d6c7e337c3f75213
Nipah Virus Infection Reporting Specification Grouper,20250829,rsg,35,3,d6c7e337c3f75213
Nipah Virus Infection Reporting Specification Grouper,20250829,rsg,35,3,d6c7e337c3f75213
Nipah Virus Infection Reporting Specification Grouper,20260327,rsg,37,3,d9b3114204309d8b
Nipah Virus Infection Reporting Specification Grouper,20260731,rsg,37,3,d9b3114204309d8b
Non-Polio Enterovirus Infection Additional Context Clinical Lab Result Codes,7.0.0,acg,438,0,a9b7a63cbbb0c9c0
Non-Polio Enterovirus Infection Additional Context Diagnosis Codes,7.0.0,acg,2394,7,6ea902d7b6823b25
Non-Polio Enterovirus Infection Additional Context Immunization Codes,7.0.0,acg,89,0,529a19106c3248eb
Non-Polio Enterovirus Infection Additional Context Medication Codes,7.0.0,acg,2781,0,54f7189ee9e12360
Non-Polio Enterovirus Infection Additional Context Symptom Codes,7.0.0,acg,540,0,d203fa38aa01f6a1
Non-Polio Enterovirus Infection Reporting Specification Grouper,20241008,rsg,783,364,64671c73ece8c6ca
Non-Polio Enterovirus Infection Reporting Specification Grouper,20250328,rsg,802,364,1a23ad0e3eefe662
Non-Polio Enterovirus Infection Reporting Specification Grouper,20250829,rsg,806,368,127706fd25da33c7
Non-Polio Enterovirus Infection Reporting Specification Grouper,20250829,rsg,806,368,127706fd25da33c7
Non-Polio Enterovirus Infection Reporting Specification Grouper,20250829,rsg,806,368,127706fd25da33c7
Non-Polio Enterovirus Infection Reporting Specification Grouper,20260327,rsg,809,368,54d6ffef45a2bf61
Non-Polio Enterovirus Infection Reporting Specification Grouper,20260731,rsg,831,390,f990f2237f42733e
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20241008,rsg,5,5,6d6d48a463e10b66
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250328,rsg,5,5,6d6d48a463e10b66
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250829,rsg,5,5,6d6d48a463e10b66
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250829,rsg,5,5,6d6d48a463e10b66
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20250829,rsg,5,5,6d6d48a463e10b66
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20260327,rsg,5,5,6d6d48a463e10b66
Non-Streptococcal Toxic Shock Syndrome Reporting Specification Grouper,20260731,rsg,5,5,6d6d48a463e10b66
Non-pestis Yersiniosis Reporting Specification Grouper,20241008,rsg,746,109,b927df731c01c8d9
Non-pestis Yersiniosis Reporting Specification Grouper,20250328,rsg,767,111,e513c187e24233e6
Non-pestis Yersiniosis Reporting Specification Grouper,20250829,rsg,781,111,195e2eaf73e8cd5a
Non-pestis Yersiniosis Reporting Specification Grouper,20250829,rsg,781,111,195e2eaf73e8cd5a
Non-pestis Yersiniosis Reporting Specification Grouper,20250829,rsg,781,111,195e2eaf73e8cd5a
Non-pestis Yersiniosis Reporting Specification Grouper,20260327,rsg,792,119,266d423979b98f76
Non-pestis Yersiniosis Reporting Specification Grouper,20260731,rsg,793,119,10b03706a8bbedfe
Nongonococcal Urethritis Additional Context Medication Codes,2.0.0,acg,253,0,47d3c3946d594fdd
Nongonococcal Urethritis Additional Context Medication Codes,3.0.0,acg,253,0,47d3c3946d594fdd
Nongonococcal Urethritis Additional Context Medication Codes,4.0.0,acg,218,0,04f82bd5844a293a
Nongonococcal Urethritis Additional Context Medication Codes,5.0.0,acg,218,0,04f82bd5844a293a
Nongonococcal Urethritis Additional Context Medication Codes,6.0.0,acg,253,0,47d3c3946d594fdd
Nongonococcal Urethritis Additional Context Medication Codes,7.0.0,acg,253,0,47d3c3946d594fdd
Nongonococcal Urethritis Reporting Specification Grouper,20241008,rsg,151,14,356c368ba795f16a
Nongonococcal Urethritis Reporting Specification Grouper,20250328,rsg,135,14,34a5e457ce30247c
Nongonococcal Urethritis Reporting Specification Grouper,20250829,rsg,138,14,6292e94ef8ed7102
Nongonococcal Urethritis Reporting Specification Grouper,20250829,rsg,138,14,6292e94ef8ed7102
Nongonococcal Urethritis Reporting Specification Grouper,20250829,rsg,138,14,6292e94ef8ed7102
Nongonococcal Urethritis Reporting Specification Grouper,20260327,rsg,138,14,6292e94ef8ed7102
Nongonococcal Urethritis Reporting Specification Grouper,20260731,rsg,139,14,0a21cf3dc9e4f7b8
"Nontuberculous Mycobacteria Infection, Extrapulmonary Reporting Specification Grouper",20241008,rsg,1190,374,f303f090da57a539
"Nontuberculous Mycobacteria Infection, Extrapulmonary Reporting Specification Grouper",20250328,rsg,1392,382,3cc7f55665a0fb71
"Nontuberculous Mycobacteria Infection, Extrapulmonary Reporting Specification Grouper",20250829,rsg,1393,386,243a707c36816c54
